Date,High,Low,Open,Close,Volume,Adj Close
2018-02-01,4.699999809265137,4.46999979019165,4.5,4.519999980926514,3623600,4.519999980926514
2018-02-02,4.599999904632568,4.360000133514404,4.400000095367432,4.440000057220459,3757800,4.440000057220459
2018-02-05,4.489999771118164,4.190000057220459,4.300000190734863,4.28000020980835,5506800,4.28000020980835
2018-02-06,4.53000020980835,4.159999847412109,4.170000076293945,4.489999771118164,4249900,4.489999771118164
2018-02-07,4.699999809265137,4.260000228881836,4.519999980926514,4.380000114440918,3924800,4.380000114440918
2018-02-08,4.53000020980835,4.28000020980835,4.360000133514404,4.289999961853027,3848800,4.289999961853027
2018-02-09,4.389999866485596,3.9200000762939453,4.300000190734863,4.119999885559082,6350700,4.119999885559082
2018-02-12,4.289999961853027,4.090000152587891,4.28000020980835,4.179999828338623,2709200,4.179999828338623
2018-02-13,4.150000095367432,3.9600000381469727,4.150000095367432,4.110000133514404,2595300,4.110000133514404
2018-02-14,4.329999923706055,3.930000066757202,4.0,4.28000020980835,3688300,4.28000020980835
2018-02-15,4.329999923706055,4.019999980926514,4.21999979019165,4.21999979019165,4139000,4.21999979019165
2018-02-16,4.369999885559082,4.170000076293945,4.170000076293945,4.300000190734863,3116800,4.300000190734863
2018-02-20,4.489999771118164,4.230000019073486,4.349999904632568,4.440000057220459,3579900,4.440000057220459
2018-02-21,4.460000038146973,4.260000228881836,4.429999828338623,4.320000171661377,2703000,4.320000171661377
2018-02-22,4.449999809265137,4.300000190734863,4.340000152587891,4.320000171661377,2068500,4.320000171661377
2018-02-23,4.440000057220459,4.289999961853027,4.289999961853027,4.360000133514404,1989100,4.360000133514404
2018-02-26,4.440000057220459,4.289999961853027,4.369999885559082,4.380000114440918,2256900,4.380000114440918
2018-02-27,4.570000171661377,4.289999961853027,4.380000114440918,4.300000190734863,2338600,4.300000190734863
2018-02-28,4.349999904632568,4.0,4.329999923706055,4.039999961853027,3005700,4.039999961853027
2018-03-01,4.050000190734863,3.890000104904175,4.010000228881836,3.940000057220459,2998100,3.940000057220459
2018-03-02,3.9600000381469727,3.7699999809265137,3.890000104904175,3.9600000381469727,2018700,3.9600000381469727
2018-03-05,4.210000038146973,3.950000047683716,3.950000047683716,4.170000076293945,1713700,4.170000076293945
2018-03-06,4.269999980926514,3.950000047683716,4.25,3.9700000286102295,2063500,3.9700000286102295
2018-03-07,4.019999980926514,3.799999952316284,3.9200000762939453,3.8299999237060547,2080500,3.8299999237060547
2018-03-08,3.8399999141693115,3.640000104904175,3.8299999237060547,3.680000066757202,2497100,3.680000066757202
2018-03-09,3.7699999809265137,3.6700000762939453,3.740000009536743,3.680000066757202,2001200,3.680000066757202
2018-03-12,3.7699999809265137,3.630000114440918,3.6700000762939453,3.759999990463257,1207400,3.759999990463257
2018-03-13,3.8299999237060547,3.700000047683716,3.7200000286102295,3.75,1174200,3.75
2018-03-14,3.809999942779541,3.680000066757202,3.799999952316284,3.7200000286102295,1161500,3.7200000286102295
2018-03-15,3.7699999809265137,3.640000104904175,3.7699999809265137,3.6600000858306885,1046300,3.6600000858306885
2018-03-16,3.7300000190734863,3.5899999141693115,3.6600000858306885,3.700000047683716,2486300,3.700000047683716
2018-03-19,3.700000047683716,3.5299999713897705,3.680000066757202,3.549999952316284,1358100,3.549999952316284
2018-03-20,3.619999885559082,3.4600000381469727,3.5999999046325684,3.5299999713897705,1259800,3.5299999713897705
2018-03-21,3.9000000953674316,3.549999952316284,3.549999952316284,3.859999895095825,3414600,3.859999895095825
2018-03-22,3.8299999237060547,3.700000047683716,3.7799999713897705,3.700000047683716,2398600,3.700000047683716
2018-03-23,3.8299999237060547,3.6600000858306885,3.75,3.690000057220459,1565800,3.690000057220459
2018-03-26,3.7300000190734863,3.569999933242798,3.7300000190734863,3.680000066757202,2317000,3.680000066757202
2018-03-27,3.700000047683716,3.5399999618530273,3.700000047683716,3.569999933242798,1394900,3.569999933242798
2018-03-28,3.559999942779541,3.430000066757202,3.549999952316284,3.450000047683716,1573100,3.450000047683716
2018-03-29,3.609999895095825,3.450000047683716,3.4700000286102295,3.5799999237060547,1286900,3.5799999237060547
2018-04-02,3.5799999237060547,3.380000114440918,3.5399999618530273,3.4200000762939453,1311100,3.4200000762939453
2018-04-03,3.490000009536743,3.359999895095825,3.430000066757202,3.490000009536743,727500,3.490000009536743
2018-04-04,3.509999990463257,3.369999885559082,3.369999885559082,3.450000047683716,1237300,3.450000047683716
2018-04-05,3.7200000286102295,3.4600000381469727,3.4800000190734863,3.5999999046325684,2100100,3.5999999046325684
2018-04-06,3.6600000858306885,3.5,3.559999942779541,3.549999952316284,2300200,3.549999952316284
2018-04-09,3.7200000286102295,3.490000009536743,3.5799999237060547,3.490000009536743,2135300,3.490000009536743
2018-04-10,3.809999942779541,3.549999952316284,3.559999942779541,3.740000009536743,3273200,3.740000009536743
2018-04-11,3.940000057220459,3.740000009536743,3.759999990463257,3.869999885559082,3272300,3.869999885559082
2018-04-12,4.0,3.7899999618530273,3.869999885559082,3.9200000762939453,2245900,3.9200000762939453
2018-04-13,4.039999961853027,3.880000114440918,3.930000066757202,3.890000104904175,2399600,3.890000104904175
2018-04-16,3.950000047683716,3.7799999713897705,3.890000104904175,3.7899999618530273,1218000,3.7899999618530273
2018-04-17,3.930000066757202,3.7699999809265137,3.809999942779541,3.9100000858306885,689700,3.9100000858306885
2018-04-18,4.190000057220459,3.9700000286102295,4.0,4.150000095367432,2228800,4.150000095367432
2018-04-19,4.300000190734863,4.079999923706055,4.170000076293945,4.150000095367432,2752300,4.150000095367432
2018-04-20,4.150000095367432,4.039999961853027,4.099999904632568,4.099999904632568,1489400,4.099999904632568
2018-04-23,4.239999771118164,4.010000228881836,4.070000171661377,4.139999866485596,3187600,4.139999866485596
2018-04-24,4.210000038146973,3.9600000381469727,4.139999866485596,4.050000190734863,2367900,4.050000190734863
2018-04-25,4.199999809265137,3.9800000190734863,4.059999942779541,4.170000076293945,2296200,4.170000076293945
2018-04-26,4.449999809265137,4.199999809265137,4.260000228881836,4.389999866485596,3740800,4.389999866485596
2018-04-27,4.570000171661377,4.320000171661377,4.360000133514404,4.460000038146973,3571700,4.460000038146973
2018-04-30,4.650000095367432,4.420000076293945,4.449999809265137,4.579999923706055,2665100,4.579999923706055
2018-05-01,4.579999923706055,4.349999904632568,4.539999961853027,4.369999885559082,3366300,4.369999885559082
2018-05-02,4.610000133514404,4.340000152587891,4.340000152587891,4.570000171661377,2316300,4.570000171661377
2018-05-03,4.539999961853027,4.380000114440918,4.539999961853027,4.440000057220459,2205600,4.440000057220459
2018-05-04,4.550000190734863,4.389999866485596,4.440000057220459,4.489999771118164,2323200,4.489999771118164
2018-05-07,4.75,4.53000020980835,4.579999923706055,4.53000020980835,2790500,4.53000020980835
2018-05-08,4.659999847412109,4.420000076293945,4.53000020980835,4.590000152587891,2235800,4.590000152587891
2018-05-09,4.75,4.619999885559082,4.690000057220459,4.650000095367432,3305000,4.650000095367432
2018-05-10,4.75,4.599999904632568,4.670000076293945,4.699999809265137,2271900,4.699999809265137
2018-05-11,4.730000019073486,4.630000114440918,4.699999809265137,4.670000076293945,1895000,4.670000076293945
2018-05-14,4.849999904632568,4.690000057220459,4.710000038146973,4.800000190734863,3504200,4.800000190734863
2018-05-15,5.019999980926514,4.820000171661377,4.840000152587891,5.019999980926514,2495500,5.019999980926514
2018-05-16,5.119999885559082,4.920000076293945,4.980000019073486,5.010000228881836,4157600,5.010000228881836
2018-05-17,5.25,5.019999980926514,5.03000020980835,5.159999847412109,2815000,5.159999847412109
2018-05-18,5.329999923706055,5.210000038146973,5.25,5.230000019073486,2592600,5.230000019073486
2018-05-22,5.269999980926514,5.039999961853027,5.269999980926514,5.050000190734863,2783700,5.050000190734863
2018-05-23,5.170000076293945,4.800000190734863,4.980000019073486,4.889999866485596,2158400,4.889999866485596
2018-05-24,4.940000057220459,4.710000038146973,4.760000228881836,4.860000133514404,1746100,4.860000133514404
2018-05-25,4.739999771118164,4.53000020980835,4.670000076293945,4.610000133514404,1972600,4.610000133514404
2018-05-28,4.579999923706055,4.460000038146973,4.5,4.489999771118164,713200,4.489999771118164
2018-05-29,4.599999904632568,4.5,4.510000228881836,4.559999942779541,1668800,4.559999942779541
2018-05-30,4.679999828338623,4.550000190734863,4.650000095367432,4.630000114440918,1629200,4.630000114440918
2018-05-31,4.699999809265137,4.449999809265137,4.599999904632568,4.480000019073486,2311800,4.480000019073486
2018-06-01,4.559999942779541,4.369999885559082,4.5,4.409999847412109,1515500,4.409999847412109
2018-06-04,4.449999809265137,4.170000076293945,4.429999828338623,4.230000019073486,1655900,4.230000019073486
2018-06-05,4.329999923706055,4.199999809265137,4.199999809265137,4.269999980926514,1083600,4.269999980926514
2018-06-06,4.320000171661377,4.210000038146973,4.28000020980835,4.309999942779541,880500,4.309999942779541
2018-06-07,4.489999771118164,4.340000152587891,4.349999904632568,4.480000019073486,1300900,4.480000019073486
2018-06-08,4.489999771118164,4.309999942779541,4.449999809265137,4.329999923706055,2210100,4.329999923706055
2018-06-11,4.329999923706055,4.239999771118164,4.300000190734863,4.28000020980835,1374000,4.28000020980835
2018-06-12,4.369999885559082,4.269999980926514,4.309999942779541,4.349999904632568,1422700,4.349999904632568
2018-06-13,4.590000152587891,4.320000171661377,4.340000152587891,4.510000228881836,1813100,4.510000228881836
2018-06-14,4.559999942779541,4.420000076293945,4.539999961853027,4.5,1190900,4.5
2018-06-15,4.480000019073486,4.179999828338623,4.46999979019165,4.179999828338623,2058500,4.179999828338623
2018-06-18,4.309999942779541,4.159999847412109,4.170000076293945,4.239999771118164,1083500,4.239999771118164
2018-06-19,4.190000057220459,4.079999923706055,4.190000057220459,4.179999828338623,969000,4.179999828338623
2018-06-20,4.300000190734863,4.199999809265137,4.230000019073486,4.28000020980835,1360400,4.28000020980835
2018-06-21,4.25,4.039999961853027,4.230000019073486,4.059999942779541,1500900,4.059999942779541
2018-06-22,4.369999885559082,4.159999847412109,4.159999847412109,4.309999942779541,2886700,4.309999942779541
2018-06-25,4.360000133514404,4.210000038146973,4.309999942779541,4.25,1963500,4.25
2018-06-26,4.420000076293945,4.199999809265137,4.320000171661377,4.369999885559082,1920100,4.369999885559082
2018-06-27,4.590000152587891,4.449999809265137,4.460000038146973,4.449999809265137,2983700,4.449999809265137
2018-06-28,4.449999809265137,4.289999961853027,4.449999809265137,4.340000152587891,1437200,4.340000152587891
2018-06-29,4.429999828338623,4.340000152587891,4.369999885559082,4.349999904632568,1286100,4.349999904632568
2018-07-03,4.480000019073486,4.320000171661377,4.420000076293945,4.349999904632568,1106700,4.349999904632568
2018-07-04,4.360000133514404,4.300000190734863,4.340000152587891,4.340000152587891,298000,4.340000152587891
2018-07-05,4.400000095367432,4.309999942779541,4.360000133514404,4.309999942779541,936700,4.309999942779541
2018-07-06,4.46999979019165,4.260000228881836,4.300000190734863,4.440000057220459,1093300,4.440000057220459
2018-07-09,4.820000171661377,4.480000019073486,4.489999771118164,4.739999771118164,2781700,4.739999771118164
2018-07-10,5.019999980926514,4.800000190734863,4.940000057220459,4.889999866485596,2909700,4.889999866485596
