Date,High,Low,Open,Close,Volume,Adj Close
2018-02-01,0.30000001192092896,0.2800000011920929,0.30000001192092896,0.2800000011920929,455200,0.2800000011920929
2018-02-02,0.28999999165534973,0.24500000476837158,0.2800000011920929,0.24500000476837158,872200,0.24500000476837158
2018-02-05,0.25999999046325684,0.2199999988079071,0.25999999046325684,0.2199999988079071,952800,0.2199999988079071
2018-02-06,0.2549999952316284,0.2199999988079071,0.2199999988079071,0.23999999463558197,496100,0.23999999463558197
2018-02-07,0.24500000476837158,0.22499999403953552,0.23999999463558197,0.23499999940395355,454300,0.23499999940395355
2018-02-08,0.23999999463558197,0.23000000417232513,0.23999999463558197,0.23999999463558197,76400,0.23999999463558197
2018-02-09,0.23999999463558197,0.22499999403953552,0.23999999463558197,0.23499999940395355,154000,0.23499999940395355
2018-02-12,0.23999999463558197,0.23499999940395355,0.23999999463558197,0.23999999463558197,170200,0.23999999463558197
2018-02-13,0.23999999463558197,0.2199999988079071,0.23499999940395355,0.22499999403953552,1813100,0.22499999403953552
2018-02-14,0.23000000417232513,0.20999999344348907,0.2199999988079071,0.2199999988079071,346600,0.2199999988079071
2018-02-15,0.22499999403953552,0.2150000035762787,0.2199999988079071,0.22499999403953552,228000,0.22499999403953552
2018-02-16,0.22499999403953552,0.2150000035762787,0.22499999403953552,0.2199999988079071,135800,0.2199999988079071
2018-02-20,0.23999999463558197,0.2199999988079071,0.23000000417232513,0.23499999940395355,337400,0.23499999940395355
2018-02-21,0.24500000476837158,0.22499999403953552,0.24500000476837158,0.22499999403953552,94600,0.22499999403953552
2018-02-22,0.23499999940395355,0.22499999403953552,0.23000000417232513,0.23000000417232513,98000,0.23000000417232513
2018-02-23,0.23499999940395355,0.22499999403953552,0.23000000417232513,0.23000000417232513,102300,0.23000000417232513
2018-02-26,0.23499999940395355,0.2199999988079071,0.23000000417232513,0.22499999403953552,174500,0.22499999403953552
2018-02-27,0.22499999403953552,0.20999999344348907,0.2199999988079071,0.2150000035762787,227200,0.2150000035762787
